weapon,attack,targets,skaven_slave,skaven_clan_rat_with_shield,skaven_clan_rat,skaven_loot_rat,chaos_zombie,chaos_fanatic,chaos_marauder_with_shield,chaos_marauder,skaven_storm_vermin_with_shield,skaven_storm_vermin_commander,skaven_storm_vermin,skaven_plague_monk,chaos_berzerker,chaos_raider,chaos_warrior,skaven_gutter_runner,skaven_ratling_gunner,skaven_warpfire_thrower,skaven_poison_wind_globadier,skaven_pack_master,chaos_tentacle_sorcerer,chaos_corruptor_sorcerer,chaos_plague_sorcerer,chaos_vortex_sorcerer,chaos_tentacle,
Kruber_one_handed_hammer_template_1,light_attack_last,3+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.03,0.01,0.01,0.04,0.08,0.06,0.02,0.03,0.03,0.03,0.09,0.10,0.17,0.09,0.07,0.06,0.00,
Kruber_one_handed_hammer_template_1,light_attack_down,1+,0,0,0,0.09,0,0,0.70,0.70,0.16,0.13,0.13,0.13,0.17,0.30,0.16,0.57,0.04,0.04,0.30,0.90,0.52,0.30,0.09,0.30,0.04,
Kruber_one_handed_hammer_template_1,light_attack_bopp,1,0,0,0,0.06,0,0.01,0.10,0.10,0.11,0.08,0.08,0.46,0.01,0.01,0.05,0.01,0.14,0.14,0.13,0.19,0.97,0.13,0.06,0.01,0.08,
Kruber_one_handed_hammer_template_1,light_attack_bopp,2,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.02,0.24,0.03,0.03,0.03,0.20,0.21,0.03,0.03,0.03,0.02,
Kruber_one_handed_hammer_template_1,light_attack_bopp,3+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.03,0.01,0.01,0.04,0.08,0.06,0.02,0.03,0.03,0.03,0.09,0.10,0.17,0.09,0.07,0.06,0.00,
Kruber_one_handed_hammer_template_1,heavy_attack_left,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_one_handed_hammer_template_1,heavy_attack_right,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_one_handed_sword_shield_template_1,light_attack_left,1,0,0.46,0.46,0.05,0.46,0.76,0.27,0.27,0.14,0.11,0.11,0.01,0.05,0.10,0.07,0.17,0.03,0.03,0.17,0.11,0.14,0.17,0.05,0.10,0.01,
Kruber_one_handed_sword_shield_template_1,light_attack_left,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.02,0.06,0.06,0.05,0.06,0.06,0.06,0.01,0.07,0.03,0.01,0.10,0.06,0.02,
Kruber_one_handed_sword_shield_template_1,light_attack_left,3+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Kruber_one_handed_sword_shield_template_1,light_attack_right,1,0,0.46,0.46,0.05,0.46,0.76,0.27,0.27,0.14,0.11,0.11,0.01,0.05,0.10,0.07,0.17,0.03,0.03,0.17,0.11,0.14,0.17,0.05,0.10,0.01,
Kruber_one_handed_sword_shield_template_1,light_attack_right,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.02,0.06,0.06,0.05,0.06,0.06,0.06,0.01,0.07,0.03,0.01,0.10,0.06,0.02,
Kruber_one_handed_sword_shield_template_1,light_attack_right,3+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Kruber_one_handed_sword_shield_template_1,light_attack_last,1+,0,0,0,0.09,0,0,0.70,0.70,0.16,0.13,0.13,0.13,0.17,0.30,0.16,0.57,0.04,0.04,0.30,0.90,0.52,0.30,0.09,0.30,0.04,
Kruber_one_handed_sword_shield_template_1,light_attack_stab_postpush,1+,0,0,0,0.34,0,0,0.39,0.39,0.43,0.39,0.39,0.86,0.93,0.07,0.14,0.29,0.29,0.29,0.07,0.49,0.25,0.07,0.34,0.07,0.01,
Kruber_one_handed_sword_shield_template_1,heavy_attack,1+,0,0.02,0.02,0.02,0.02,0.22,0.32,0.32,0.10,0.08,0.08,0.18,0.22,0.02,0.00,0.22,0.24,0.24,0.02,0.12,0.19,0.02,0.02,0.02,0.02,
Kruber_one_handed_sword_shield_template_1,heavy_attack_stab,1+,0,0,0,0.99,0,0,0.03,0.03,0.05,0.03,0.03,0.38,0.43,0.19,0.05,0,0.89,0.89,0.59,0.19,0,0.59,0.99,0.19,0.08,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,1,0,0,0,0.16,0,0,0.81,0.81,0.24,0.21,0.21,0.08,0.13,0.05,0.06,0.67,0.12,0.12,0.40,0.49,0.09,0.25,0.16,0.05,0.01,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,2,0,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.11,0.08,0.08,0.16,0.20,0.07,0.03,0.50,0.20,0.20,0.25,0.07,0.30,0.11,0.04,0.07,0.05,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,3,0,0.58,0.58,0.13,0.58,0.89,0.03,0.03,0.05,0.03,0.03,0.02,0.06,0.05,0.05,0.26,0.08,0.08,0.05,0.11,0.21,0.03,0.13,0.05,0.01,
Kruber_one_handed_sword_shield_template_1,heavy_attack_right,4+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.10,0.03,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.11,0.04,0.03,0.03,0.00,
Kruber_one_handed_swords_template_1,light_attack_left,1,0,0.46,0.46,0.05,0.46,0.76,0.27,0.27,0.14,0.11,0.11,0.01,0.05,0.10,0.07,0.17,0.03,0.03,0.17,0.11,0.14,0.17,0.05,0.10,0.01,
Kruber_one_handed_swords_template_1,light_attack_left,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.02,0.06,0.06,0.05,0.06,0.06,0.06,0.01,0.07,0.03,0.01,0.10,0.06,0.02,
Kruber_one_handed_swords_template_1,light_attack_left,3+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Kruber_one_handed_swords_template_1,light_attack_right,1,0,0.46,0.46,0.05,0.46,0.76,0.27,0.27,0.14,0.11,0.11,0.01,0.05,0.10,0.07,0.17,0.03,0.03,0.17,0.11,0.14,0.17,0.05,0.10,0.01,
Kruber_one_handed_swords_template_1,light_attack_right,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.02,0.06,0.06,0.05,0.06,0.06,0.06,0.01,0.07,0.03,0.01,0.10,0.06,0.02,
Kruber_one_handed_swords_template_1,light_attack_right,3+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Kruber_one_handed_swords_template_1,light_attack_last,1+,0,0,0,0.09,0,0,0.70,0.70,0.16,0.13,0.13,0.13,0.17,0.30,0.16,0.57,0.04,0.04,0.30,0.90,0.52,0.30,0.09,0.30,0.04,
Kruber_one_handed_swords_template_1,light_attack_bopp,1,0,0.46,0.46,0.05,0.46,0.76,0.27,0.27,0.14,0.11,0.11,0.01,0.05,0.10,0.07,0.17,0.03,0.03,0.17,0.11,0.14,0.17,0.05,0.10,0.01,
Kruber_one_handed_swords_template_1,light_attack_bopp,2,0,0.76,0.76,0.10,0.76,0.06,0.15,0.15,0.05,0.02,0.02,0.02,0.06,0.06,0.05,0.06,0.06,0.06,0.01,0.07,0.03,0.01,0.10,0.06,0.02,
Kruber_one_handed_swords_template_1,light_attack_bopp,3+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Kruber_one_handed_swords_template_1,heavy_attack_left,1,0,0,0,0.28,0,0,1.00,1.00,0.03,0.01,0.01,0.33,0.38,0.15,0.03,0.85,0.16,0.16,0.03,0.11,0.79,0.03,0.28,0.15,0.01,
Kruber_one_handed_swords_template_1,heavy_attack_left,2,0,0.54,0.54,0.10,0.54,0.85,0.33,0.33,0.11,0.08,0.08,0.07,0.11,0.03,0.05,0.23,0.13,0.13,0.03,0.11,0.20,0.03,0.10,0.03,0.01,
Kruber_one_handed_swords_template_1,heavy_attack_left,3,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.03,0.08,0.08,0.02,0.06,0.03,0.03,0.24,0.09,0.09,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Kruber_one_handed_swords_template_1,heavy_attack_left,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.05,0.03,0.03,0.04,0.08,0.06,0.03,0.03,0.06,0.06,0.09,0.05,0.17,0.09,0.07,0.06,0.01,
Kruber_one_handed_swords_template_1,heavy_attack_right,1,0,0,0,0.28,0,0,1.00,1.00,0.03,0.01,0.01,0.33,0.38,0.15,0.03,0.85,0.16,0.16,0.03,0.11,0.79,0.03,0.28,0.15,0.01,
Kruber_one_handed_swords_template_1,heavy_attack_right,2,0,0.54,0.54,0.10,0.54,0.85,0.33,0.33,0.11,0.08,0.08,0.07,0.11,0.03,0.05,0.23,0.13,0.13,0.03,0.11,0.20,0.03,0.10,0.03,0.01,
Kruber_one_handed_swords_template_1,heavy_attack_right,3,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.03,0.08,0.08,0.02,0.06,0.03,0.03,0.24,0.09,0.09,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Kruber_one_handed_swords_template_1,heavy_attack_right,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.05,0.03,0.03,0.04,0.08,0.06,0.03,0.03,0.06,0.06,0.09,0.05,0.17,0.09,0.07,0.06,0.01,
Kruber_two_handed_halberds_template_1,light_attack_left,1,0,0,0,0.30,0,0,0.36,0.36,0.39,0.36,0.36,0.81,0.88,0.04,0.39,0.25,0.25,0.25,0.04,0.43,0.22,0.04,0.30,0.04,0.30,
Kruber_two_handed_halberds_template_1,light_attack_left,2,0,0.05,0.05,0.05,0.05,0.26,0.37,0.37,0.40,0.37,0.37,0.22,0.26,0.05,0.12,0.26,0.26,0.26,0.05,0.49,0.23,0.05,0.05,0.05,0.01,
Kruber_two_handed_halberds_template_1,light_attack_left,3,0,0.58,0.58,0.13,0.58,0.89,0.03,0.03,0.05,0.03,0.03,0.09,0.14,0.05,0.05,0.26,0.26,0.26,0.05,0.12,0.23,0.05,0.13,0.05,0.02,
Kruber_two_handed_halberds_template_1,light_attack_left,4+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.10,0.08,0.08,0.02,0.06,0.03,0.00,0.24,0.24,0.24,0.03,0.20,0.21,0.03,0.03,0.03,0.02,
Kruber_two_handed_halberds_template_1,light_attack_stab,1+,0,0,0,0.47,0,0,0.53,0.53,0.05,0.02,0.02,0.02,0.06,0.18,0.05,0.41,0.41,0.41,0.18,0.79,0.37,0.18,0.47,0.18,0.22,
Kruber_two_handed_halberds_template_1,light_attack_last,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_two_handed_halberds_template_1,light_attack_down,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_two_handed_halberds_template_1,heavy_attack_left,1,0,0,0,0.21,0,0,0.26,0.26,0.29,0.26,0.26,0.12,0.16,0.45,0.03,0.16,0.16,0.16,0.94,0.03,0.51,0.29,0.21,0.45,0.12,
Kruber_two_handed_halberds_template_1,heavy_attack_left,2,0,0,0,0.05,0,0,0.64,0.64,0.11,0.08,0.08,0.46,0.01,0.26,0.11,0.52,0.50,0.50,0.26,0.34,0.97,0.13,0.05,0.26,0.05,
Kruber_two_handed_halberds_template_1,heavy_attack_left,3,0,0.05,0.05,0.05,0.05,0.26,0.37,0.37,0.10,0.08,0.08,0.21,0.00,0.05,0.00,0.26,0.24,0.24,0.05,0.12,0.09,0.12,0.05,0.05,0.02,
Kruber_two_handed_halberds_template_1,heavy_attack_left,4,0,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.11,0.08,0.08,0.16,0.20,0.07,0.03,0.50,0.20,0.20,0.25,0.07,0.30,0.11,0.04,0.07,0.05,
Kruber_two_handed_halberds_template_1,heavy_attack_left,5+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.02,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_halberds_template_1,heavy_attack_stab,1+,0,0,0,0.42,0,0,0,0,0.25,0.22,0.22,0,0.02,0.70,0.25,0,0.13,0.13,0.13,0,0,0.13,0.42,0.70,0.16,
Kruber_two_handed_hammers_template_1,light_attack_left,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_two_handed_hammers_template_1,light_attack_right,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_two_handed_hammers_template_1,light_attack_left_up,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_two_handed_hammers_template_1,light_attack_push_left_up,1+,0,0,0,0.17,0,0,0.22,0.22,0.57,0.53,0.53,0.63,0.69,0.41,0.05,0.13,0.41,0.41,0.88,0.37,0.09,0.88,0.17,0.41,0.25,
Kruber_two_handed_hammers_template_1,heavy_attack_left,1,0,0,0,0.14,0,0,0.77,0.77,0.01,0.47,0.47,0.18,0.23,0.02,0.01,0.64,0.36,0.36,0.36,0.99,0.59,0.36,0.14,0.02,0.09,
Kruber_two_handed_hammers_template_1,heavy_attack_left,2,0,0.02,0.02,0.02,0.02,0.22,0.32,0.32,0.14,0.11,0.11,0.18,0.22,0.02,0.02,0.22,0.03,0.03,0.02,0.49,0.19,0.02,0.02,0.02,0.01,
Kruber_two_handed_hammers_template_1,heavy_attack_left,3,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.11,0.08,0.08,0.02,0.06,0.03,0.05,0.24,0.14,0.14,0.03,0.20,0.21,0.03,0.03,0.03,0.02,
Kruber_two_handed_hammers_template_1,heavy_attack_left,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.03,0.08,0.08,0.04,0.08,0.06,0.03,0.03,0.09,0.09,0.09,0.10,0.17,0.09,0.07,0.06,0.00,
Kruber_two_handed_hammers_template_1,heavy_attack_right,1,0,0,0,0.14,0,0,0.77,0.77,0.01,0.47,0.47,0.18,0.23,0.02,0.01,0.64,0.36,0.36,0.36,0.99,0.59,0.36,0.14,0.02,0.09,
Kruber_two_handed_hammers_template_1,heavy_attack_right,2,0,0.02,0.02,0.02,0.02,0.22,0.32,0.32,0.14,0.11,0.11,0.18,0.22,0.02,0.02,0.22,0.03,0.03,0.02,0.49,0.19,0.02,0.02,0.02,0.01,
Kruber_two_handed_hammers_template_1,heavy_attack_right,3,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.11,0.08,0.08,0.02,0.06,0.03,0.05,0.24,0.14,0.14,0.03,0.20,0.21,0.03,0.03,0.03,0.02,
Kruber_two_handed_hammers_template_1,heavy_attack_right,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.03,0.08,0.08,0.04,0.08,0.06,0.03,0.03,0.09,0.09,0.09,0.10,0.17,0.09,0.07,0.06,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,1,0,0,0,0.01,0,0,0.05,0.05,0.07,0.04,0.04,0.86,0.93,0.21,0.07,0,0.92,0.92,0.61,0.53,0.25,0.07,0.01,0.21,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,2,0,0,0,0.15,0,0,0.79,0.79,0.24,0.21,0.21,0.07,0.11,0.03,0.06,0.66,0.12,0.12,0.38,0.34,0.08,0.23,0.15,0.03,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,3,0,0,0,0.21,0,0.16,0.26,0.26,0.03,0.01,0.01,0.13,0.17,0.16,0.03,0.16,0.16,0.16,0.29,0.28,0.01,0.04,0.21,0.16,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_left,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.02,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,1,0,0,0,0.01,0,0,0.05,0.05,0.07,0.04,0.04,0.86,0.93,0.21,0.07,0,0.92,0.92,0.61,0.53,0.25,0.07,0.01,0.21,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,2,0,0,0,0.15,0,0,0.79,0.79,0.24,0.21,0.21,0.07,0.11,0.03,0.06,0.66,0.12,0.12,0.38,0.34,0.08,0.23,0.15,0.03,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,3,0,0,0,0.21,0,0.16,0.26,0.26,0.03,0.01,0.01,0.13,0.17,0.16,0.03,0.16,0.16,0.16,0.29,0.28,0.01,0.04,0.21,0.16,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_right,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.02,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,1,0,0,0,0.01,0,0,0.05,0.05,0.07,0.04,0.04,0.86,0.93,0.21,0.07,0,0.92,0.92,0.61,0.53,0.25,0.07,0.01,0.21,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,2,0,0,0,0.15,0,0,0.79,0.79,0.24,0.21,0.21,0.07,0.11,0.03,0.06,0.66,0.12,0.12,0.38,0.34,0.08,0.23,0.15,0.03,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,3,0,0,0,0.21,0,0.16,0.26,0.26,0.03,0.01,0.01,0.13,0.17,0.16,0.03,0.16,0.16,0.16,0.29,0.28,0.01,0.04,0.21,0.16,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_left_diagonal,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.02,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,1,0,0,0,0.01,0,0,0.05,0.05,0.07,0.04,0.04,0.86,0.93,0.21,0.07,0,0.92,0.92,0.61,0.53,0.25,0.07,0.01,0.21,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,2,0,0,0,0.15,0,0,0.79,0.79,0.24,0.21,0.21,0.07,0.11,0.03,0.06,0.66,0.12,0.12,0.38,0.34,0.08,0.23,0.15,0.03,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,3,0,0,0,0.21,0,0.16,0.26,0.26,0.03,0.01,0.01,0.13,0.17,0.16,0.03,0.16,0.16,0.16,0.29,0.28,0.01,0.04,0.21,0.16,0.05,
Kruber_two_handed_swords_executioner_template_1,light_attack_bopp,4+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.02,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_executioner_template_1,heavy_attack_left,1+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0.25,
Kruber_two_handed_swords_executioner_template_1,heavy_attack_right,1+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0.25,
Kruber_two_handed_swords_template_1,light_attack_left,1,0,0,0,0.16,0,0,0.81,0.81,0.24,0.21,0.21,0.08,0.13,0.05,0.06,0.67,0.12,0.12,0.40,0.49,0.09,0.25,0.16,0.05,0.01,
Kruber_two_handed_swords_template_1,light_attack_left,2,0,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.11,0.08,0.08,0.16,0.20,0.07,0.03,0.50,0.20,0.20,0.25,0.07,0.30,0.11,0.04,0.07,0.05,
Kruber_two_handed_swords_template_1,light_attack_left,3,0,0.58,0.58,0.13,0.58,0.89,0.03,0.03,0.05,0.03,0.03,0.02,0.06,0.05,0.05,0.26,0.08,0.08,0.05,0.11,0.21,0.03,0.13,0.05,0.01,
Kruber_two_handed_swords_template_1,light_attack_left,4+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.10,0.03,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.11,0.04,0.03,0.03,0.00,
Kruber_two_handed_swords_template_1,light_attack_right,1,0,0,0,0.16,0,0,0.81,0.81,0.24,0.21,0.21,0.08,0.13,0.05,0.06,0.67,0.12,0.12,0.40,0.49,0.09,0.25,0.16,0.05,0.01,
Kruber_two_handed_swords_template_1,light_attack_right,2,0,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.11,0.08,0.08,0.16,0.20,0.07,0.03,0.50,0.20,0.20,0.25,0.07,0.30,0.11,0.04,0.07,0.05,
Kruber_two_handed_swords_template_1,light_attack_right,3,0,0.58,0.58,0.13,0.58,0.89,0.03,0.03,0.05,0.03,0.03,0.02,0.06,0.05,0.05,0.26,0.08,0.08,0.05,0.11,0.21,0.03,0.13,0.05,0.01,
Kruber_two_handed_swords_template_1,light_attack_right,4+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.10,0.03,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.11,0.04,0.03,0.03,0.00,
Kruber_two_handed_swords_template_1,light_attack_bopp,1,0,0,0,0.16,0,0,0.81,0.81,0.24,0.21,0.21,0.08,0.13,0.05,0.06,0.67,0.12,0.12,0.40,0.49,0.09,0.25,0.16,0.05,0.01,
Kruber_two_handed_swords_template_1,light_attack_bopp,2,0,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.11,0.08,0.08,0.16,0.20,0.07,0.03,0.50,0.20,0.20,0.25,0.07,0.30,0.11,0.04,0.07,0.05,
Kruber_two_handed_swords_template_1,light_attack_bopp,3,0,0.58,0.58,0.13,0.58,0.89,0.03,0.03,0.05,0.03,0.03,0.02,0.06,0.05,0.05,0.26,0.08,0.08,0.05,0.11,0.21,0.03,0.13,0.05,0.01,
Kruber_two_handed_swords_template_1,light_attack_bopp,4+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.10,0.03,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.11,0.04,0.03,0.03,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_left,1,0,0,0,0.21,0,0,0.26,0.26,0.29,0.26,0.26,0.12,0.16,0.45,0.03,0.16,0.16,0.16,0.94,0.03,0.51,0.29,0.21,0.45,0.12,
Kruber_two_handed_swords_template_1,heavy_attack_left,2,0,0,0,0.05,0,0,0.64,0.64,0.11,0.08,0.08,0.46,0.01,0.26,0.11,0.52,0.50,0.50,0.26,0.34,0.97,0.13,0.05,0.26,0.05,
Kruber_two_handed_swords_template_1,heavy_attack_left,3,0,0.05,0.05,0.05,0.05,0.26,0.37,0.37,0.10,0.08,0.08,0.21,0.00,0.05,0.00,0.26,0.24,0.24,0.05,0.12,0.09,0.12,0.05,0.05,0.02,
Kruber_two_handed_swords_template_1,heavy_attack_left,4,0,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.11,0.08,0.08,0.16,0.20,0.07,0.03,0.50,0.20,0.20,0.25,0.07,0.30,0.11,0.04,0.07,0.05,
Kruber_two_handed_swords_template_1,heavy_attack_left,5+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.02,0.04,0.07,0.07,0.06,0.00,
Kruber_two_handed_swords_template_1,heavy_attack_right,1,0,0,0,0.21,0,0,0.26,0.26,0.29,0.26,0.26,0.12,0.16,0.45,0.03,0.16,0.16,0.16,0.94,0.03,0.51,0.29,0.21,0.45,0.12,
Kruber_two_handed_swords_template_1,heavy_attack_right,2,0,0,0,0.05,0,0,0.64,0.64,0.11,0.08,0.08,0.46,0.01,0.26,0.11,0.52,0.50,0.50,0.26,0.34,0.97,0.13,0.05,0.26,0.05,
Kruber_two_handed_swords_template_1,heavy_attack_right,3,0,0.05,0.05,0.05,0.05,0.26,0.37,0.37,0.10,0.08,0.08,0.21,0.00,0.05,0.00,0.26,0.24,0.24,0.05,0.12,0.09,0.12,0.05,0.05,0.02,
Kruber_two_handed_swords_template_1,heavy_attack_right,4,0,0.25,0.25,0.04,0.25,0.50,0.08,0.08,0.11,0.08,0.08,0.16,0.20,0.07,0.03,0.50,0.20,0.20,0.25,0.07,0.30,0.11,0.04,0.07,0.05,
Kruber_two_handed_swords_template_1,heavy_attack_right,5+,0.50,0.50,0.50,0.07,0.50,0.20,0.11,0.11,0.07,0.04,0.04,0.07,0.03,0.06,0.03,0.03,0.03,0.03,0.09,0.02,0.04,0.07,0.07,0.06,0.00,
Witch Hunter_fencing_sword_template_1,light_attack_left,1,0,0,0,0.21,0,0.16,0.26,0.26,0.03,0.01,0.01,0.12,0.16,0.16,0.03,0.16,0.16,0.16,0.29,0.28,0.13,0.29,0.21,0.16,0.05,
Witch Hunter_fencing_sword_template_1,light_attack_left,2+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Witch Hunter_fencing_sword_template_1,light_attack_right,1,0,0,0,0.21,0,0.16,0.26,0.26,0.03,0.01,0.01,0.12,0.16,0.16,0.03,0.16,0.16,0.16,0.29,0.28,0.13,0.29,0.21,0.16,0.05,
Witch Hunter_fencing_sword_template_1,light_attack_right,2+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
Witch Hunter_fencing_sword_template_1,light_attack_left_last,1,0,0,0,0.21,0,0.16,0.26,0.26,0.03,0.01,0.01,0.12,0.16,0.16,0.03,0.16,0.16,0.16,0.29,0.28,0.13,0.29,0.21,0.16,0.05,
Witch Hunter_fencing_sword_template_1,light_attack_left_last,2+,0.03,0.03,0.03,0.03,0.03,0.24,0.08,0.08,0.04,0.01,0.01,0.02,0.06,0.03,0.04,0.24,0.03,0.03,0.03,0.10,0.21,0.03,0.03,0.03,0.00,
